Local time,Open,High,Low,Close,Volume
15.08.2019 22:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
15.08.2019 23:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 00:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 01:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 02:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 03:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 04:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 05:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 06:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 07:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 08:00:00.000 GMT+0200,105.818,105.818,105.818,105.818,0
16.08.2019 09:00:00.000 GMT+0200,106.023,107.027,106.023,106.687,159217208.8623
16.08.2019 10:00:00.000 GMT+0200,106.687,107.408,106.618,107.197,113754402.1606
16.08.2019 11:00:00.000 GMT+0200,107.207,107.328,106.218,106.967,165176376.3428
16.08.2019 12:00:00.000 GMT+0200,106.967,107.448,106.877,107.338,163856643.6768
16.08.2019 13:00:00.000 GMT+0200,107.358,107.467,106.858,106.917,113514755.249
16.08.2019 14:00:00.000 GMT+0200,106.917,106.978,106.498,106.727,119730339.0503
16.08.2019 15:00:00.000 GMT+0200,106.728,106.948,106.417,106.837,165527450.5615
16.08.2019 16:00:00.000 GMT+0200,106.837,107.487,106.597,107.418,263223083.4961
16.08.2019 17:00:00.000 GMT+0200,107.418,107.578,107.027,107.137,93630859.375
16.08.2019 18:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
16.08.2019 19:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
16.08.2019 20:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
16.08.2019 21:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
16.08.2019 22:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
16.08.2019 23:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 00:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 01:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 02:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 03:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 04:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 05:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 06:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 07:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 08:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 09:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 10:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 11:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 12:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 13:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 14:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 15:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 16:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 17:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 18:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 19:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 20:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 21:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 22:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
17.08.2019 23:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 00:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 01:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 02:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 03:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 04:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 05:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 06:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 07:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 08:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 09:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 10:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 11:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 12:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 13:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 14:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 15:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 16:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 17:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 18:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 19:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 20:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 21:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 22:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
18.08.2019 23:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 00:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 01:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 02:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 03:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 04:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 05:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 06:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 07:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 08:00:00.000 GMT+0200,107.137,107.137,107.137,107.137,0
19.08.2019 09:00:00.000 GMT+0200,108.527,108.628,107.797,108.198,168987091.0645
19.08.2019 10:00:00.000 GMT+0200,108.218,108.388,107.458,107.588,138133773.8037
19.08.2019 11:00:00.000 GMT+0200,107.597,107.878,107.487,107.648,115462516.7847
19.08.2019 12:00:00.000 GMT+0200,107.637,108.418,107.588,108.118,133449096.6797
19.08.2019 13:00:00.000 GMT+0200,108.117,108.528,107.877,108.427,115904495.2393
19.08.2019 14:00:00.000 GMT+0200,108.438,108.468,108.177,108.207,90724777.2217
19.08.2019 15:00:00.000 GMT+0200,108.208,108.447,107.867,108.008,122373359.6802
19.08.2019 16:00:00.000 GMT+0200,107.998,108.068,107.617,107.817,112107948.3032
19.08.2019 17:00:00.000 GMT+0200,107.798,108.138,107.727,108.098,43365688.324
19.08.2019 18:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
19.08.2019 19:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
19.08.2019 20:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
19.08.2019 21:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
19.08.2019 22:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
19.08.2019 23:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 00:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 01:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 02:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 03:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 04:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 05:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 06:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 07:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 08:00:00.000 GMT+0200,108.098,108.098,108.098,108.098,0
20.08.2019 09:00:00.000 GMT+0200,107.850,108.198,107.477,107.848,146561508.1787
20.08.2019 10:00:00.000 GMT+0200,107.827,107.947,107.458,107.518,113096908.5693
20.08.2019 11:00:00.000 GMT+0200,107.557,107.738,107.397,107.658,98671417.2363
20.08.2019 12:00:00.000 GMT+0200,107.657,107.838,107.477,107.618,69404922.4854
20.08.2019 13:00:00.000 GMT+0200,107.618,107.807,107.477,107.767,64128486.6333
20.08.2019 14:00:00.000 GMT+0200,107.777,108.008,107.527,107.527,79404747.0093
20.08.2019 15:00:00.000 GMT+0200,107.498,107.508,106.758,107.038,231930969.2383
20.08.2019 16:00:00.000 GMT+0200,107.037,107.178,106.707,107.007,173301712.0361
20.08.2019 17:00:00.000 GMT+0200,107.007,107.218,106.917,106.998,65019927.9785
20.08.2019 18:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
20.08.2019 19:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
20.08.2019 20:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
20.08.2019 21:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
20.08.2019 22:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
20.08.2019 23:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 00:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 01:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 02:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 03:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 04:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 05:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 06:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 07:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 08:00:00.000 GMT+0200,106.998,106.998,106.998,106.998,0
21.08.2019 09:00:00.000 GMT+0200,106.927,107.827,106.857,107.727,142262283.3252
21.08.2019 10:00:00.000 GMT+0200,107.738,108.758,107.717,108.718,142804443.3594
21.08.2019 11:00:00.000 GMT+0200,108.718,109.098,108.568,108.897,123603324.8901
21.08.2019 12:00:00.000 GMT+0200,108.897,108.928,108.707,108.848,93271598.8159
21.08.2019 13:00:00.000 GMT+0200,108.838,109.247,108.817,109.217,59530109.4055
21.08.2019 14:00:00.000 GMT+0200,109.218,109.608,109.177,109.538,72008621.2158
21.08.2019 15:00:00.000 GMT+0200,109.538,109.598,109.238,109.518,138059173.584
21.08.2019 16:00:00.000 GMT+0200,109.538,109.668,109.428,109.637,135863922.1191
21.08.2019 17:00:00.000 GMT+0200,109.638,109.687,109.477,109.538,53487239.8376
21.08.2019 18:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
21.08.2019 19:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
21.08.2019 20:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
21.08.2019 21:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
21.08.2019 22:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
21.08.2019 23:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 00:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 01:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 02:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 03:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 04:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 05:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 06:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 07:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 08:00:00.000 GMT+0200,109.538,109.538,109.538,109.538,0
22.08.2019 09:00:00.000 GMT+0200,109.158,109.938,108.737,109.157,172006820.6787
22.08.2019 10:00:00.000 GMT+0200,109.158,109.207,108.607,108.998,136875839.2334
22.08.2019 11:00:00.000 GMT+0200,108.997,109.028,108.537,108.678,75140350.3418
22.08.2019 12:00:00.000 GMT+0200,108.678,108.847,108.538,108.778,55250747.6807
22.08.2019 13:00:00.000 GMT+0200,108.777,109.108,108.717,109.078,58097293.8538
22.08.2019 14:00:00.000 GMT+0200,109.077,109.107,108.718,108.738,69128227.2339
22.08.2019 15:00:00.000 GMT+0200,108.737,108.758,108.317,108.317,136062377.9297
22.08.2019 16:00:00.000 GMT+0200,108.328,108.378,107.367,107.408,210418228.1494
22.08.2019 17:00:00.000 GMT+0200,107.418,107.838,107.378,107.477,70925682.0679
22.08.2019 18:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
22.08.2019 19:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
22.08.2019 20:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
22.08.2019 21:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
22.08.2019 22:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
22.08.2019 23:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 00:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 01:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 02:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 03:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 04:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 05:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 06:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 07:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 08:00:00.000 GMT+0200,107.477,107.477,107.477,107.477,0
23.08.2019 09:00:00.000 GMT+0200,108.557,108.978,108.418,108.858,158854507.4463
23.08.2019 10:00:00.000 GMT+0200,108.858,109.247,108.717,108.878,72108596.8018
23.08.2019 11:00:00.000 GMT+0200,108.878,108.918,108.297,108.348,98882003.7842
23.08.2019 12:00:00.000 GMT+0200,108.378,108.488,107.897,108.088,74483688.3545
23.08.2019 13:00:00.000 GMT+0200,108.088,108.518,107.957,108.317,69971473.6938
23.08.2019 14:00:00.000 GMT+0200,108.318,108.318,106.958,107.688,344232666.0156
23.08.2019 15:00:00.000 GMT+0200,107.687,108.217,107.467,107.958,208781417.8467
23.08.2019 16:00:00.000 GMT+0200,107.977,108.467,107.737,107.817,335102996.8262
23.08.2019 17:00:00.000 GMT+0200,107.818,107.867,106.638,106.718,277591674.8047
23.08.2019 18:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
23.08.2019 19:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
23.08.2019 20:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
23.08.2019 21:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
23.08.2019 22:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
23.08.2019 23:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 00:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 01:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 02:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 03:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 04:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 05:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 06:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 07:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 08:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 09:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 10:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 11:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 12:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 13:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 14:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 15:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 16:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 17:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 18:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 19:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 20:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 21:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 22:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
24.08.2019 23:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 00:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 01:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 02:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 03:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 04:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 05:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 06:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 07:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 08:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 09:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 10:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 11:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 12:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 13:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 14:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 15:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 16:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 17:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 18:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 19:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 20:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 21:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 22:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
25.08.2019 23:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 00:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 01:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 02:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 03:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 04:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 05:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 06:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 07:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 08:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 09:00:00.000 GMT+0200,105.598,105.928,105.257,105.618,196172546.3867
26.08.2019 10:00:00.000 GMT+0200,105.618,105.978,105.358,105.958,100516868.5913
26.08.2019 11:00:00.000 GMT+0200,105.968,106.658,105.847,106.338,154061416.626
26.08.2019 12:00:00.000 GMT+0200,106.328,106.738,106.218,106.518,80789703.3691
26.08.2019 13:00:00.000 GMT+0200,106.517,106.898,106.337,106.558,39739788.0554
26.08.2019 14:00:00.000 GMT+0200,106.558,106.758,106.327,106.617,67693290.7104
26.08.2019 15:00:00.000 GMT+0200,106.598,106.818,106.348,106.538,120069618.2251
26.08.2019 16:00:00.000 GMT+0200,106.538,106.638,106.138,106.458,115806015.0146
26.08.2019 17:00:00.000 GMT+0200,106.458,106.798,106.397,106.718,43298210.144
26.08.2019 18:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 19:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 20:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 21:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 22:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
26.08.2019 23:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 00:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 01:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 02:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 03:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 04:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 05:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 06:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 07:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 08:00:00.000 GMT+0200,106.718,106.718,106.718,106.718,0
27.08.2019 09:00:00.000 GMT+0200,106.826,106.866,106.407,106.627,128935714.7217
27.08.2019 10:00:00.000 GMT+0200,106.638,106.838,106.377,106.807,98559936.5234
27.08.2019 11:00:00.000 GMT+0200,106.797,107.498,106.777,107.357,137817306.5186
27.08.2019 12:00:00.000 GMT+0200,107.358,107.758,107.338,107.478,99874221.8018
27.08.2019 13:00:00.000 GMT+0200,107.478,107.968,107.457,107.838,87219940.1855
27.08.2019 14:00:00.000 GMT+0200,107.837,108.718,107.837,108.607,78105903.6255
27.08.2019 15:00:00.000 GMT+0200,108.597,109.138,108.537,108.597,140627838.1348
27.08.2019 16:00:00.000 GMT+0200,108.588,108.618,108.177,108.228,153655227.6611
27.08.2019 17:00:00.000 GMT+0200,108.228,108.298,107.948,108.207,70693893.4326
27.08.2019 18:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
27.08.2019 19:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
27.08.2019 20:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
27.08.2019 21:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
27.08.2019 22:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
27.08.2019 23:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 00:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 01:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 02:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 03:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 04:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 05:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 06:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 07:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 08:00:00.000 GMT+0200,108.207,108.207,108.207,108.207,0
28.08.2019 09:00:00.000 GMT+0200,107.677,107.677,106.798,107.017,121180694.5801
28.08.2019 10:00:00.000 GMT+0200,107.018,107.438,106.738,106.948,139918563.8428
28.08.2019 11:00:00.000 GMT+0200,106.958,107.258,106.747,106.878,76364173.8892
28.08.2019 12:00:00.000 GMT+0200,106.878,107.127,106.597,106.707,99555351.2573
28.08.2019 13:00:00.000 GMT+0200,106.717,106.748,105.978,106.298,109221519.4702
28.08.2019 14:00:00.000 GMT+0200,106.318,106.768,105.988,106.738,104446426.3916
28.08.2019 15:00:00.000 GMT+0200,106.737,106.998,105.978,106.958,171515640.2588
28.08.2019 16:00:00.000 GMT+0200,106.958,107.108,106.617,106.998,149007110.5957
28.08.2019 17:00:00.000 GMT+0200,107.018,107.327,106.857,107.278,56404827.1179
28.08.2019 18:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
28.08.2019 19:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
28.08.2019 20:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
28.08.2019 21:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
28.08.2019 22:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
28.08.2019 23:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 00:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 01:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 02:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 03:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 04:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 05:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 06:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 07:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 08:00:00.000 GMT+0200,107.278,107.278,107.278,107.278,0
29.08.2019 09:00:00.000 GMT+0200,106.788,108.107,106.577,107.728,195108886.7188
29.08.2019 10:00:00.000 GMT+0200,107.728,108.078,107.467,108.058,100829917.9077
29.08.2019 11:00:00.000 GMT+0200,108.078,108.517,108.018,108.398,130481140.1367
29.08.2019 12:00:00.000 GMT+0200,108.418,108.778,108.397,108.577,108192466.7358
29.08.2019 13:00:00.000 GMT+0200,108.557,108.618,108.237,108.317,87118888.855
29.08.2019 14:00:00.000 GMT+0200,108.317,108.317,107.958,108.056,97844581.604
29.08.2019 15:00:00.000 GMT+0200,108.038,108.538,107.937,108.538,127159645.0806
29.08.2019 16:00:00.000 GMT+0200,108.558,108.758,107.658,108.178,208465179.4434
29.08.2019 17:00:00.000 GMT+0200,108.177,108.558,108.037,108.438,67717643.7378
29.08.2019 18:00:00.000 GMT+0200,108.438,108.438,108.438,108.438,0
29.08.2019 19:00:00.000 GMT+0200,108.438,108.438,108.438,108.438,0
29.08.2019 20:00:00.000 GMT+0200,108.438,108.438,108.438,108.438,0
29.08.2019 21:00:00.000 GMT+0200,108.438,108.438,108.438,108.438,0
29.08.2019 22:00:00.000 GMT+0200,108.438,108.438,108.438,108.438,0
29.08.2019 23:00:00.000 GMT+0200,108.438,108.438,108.438,108.438,0
